Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2019,Adam Boqvist,19,CHI,D,41,4,9,13,-3,6,2,4,0,0,1,7,2,0,50,8,665,16:13:00,43,33,0,0,,550,584,48.5,0.5,419,458,47.8,1.1,9.2,91,100.2,58.4,41.6,16:13:00,13:53:00,10,26,-2.8,107,46.7,0.0,0.0,0.0,0.0
2019,Jesper Boqvist,21,NJD,C,35,4,0,4,-11,8,-0.2,3,1,0,0,0,0,0,41,9.8,383,10:57:00,16,37,5,11,31.3,285,328,46.5,-0.3,211,243,46.5,-1.2,3.5,91.6,95.1,47.3,52.7,10:57:00,09:52:00,13,11,-3.2,70,58.6,3.0,2.0,1.0,66.7
2019,Henrik Borgström,22,FLA,C,4,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,3,0,50,12:23:00,0,1,13,14,48.1,24,25,49,-6.5,17,18,48.6,-10.3,0,85.7,85.7,66.7,33.3,12:23:00,09:41:00,3,1,-0.3,4,75,0.0,0.0,0.0,0.0
2019,Mark Borowiecki,30,OTT,D,53,7,11,18,1,58,3.4,6,0,1,0,11,0,0,63,11.1,951,17:56:00,120,199,0,0,,692,874,44.2,-4,548,621,46.9,-1,9.6,90.7,100.3,38.5,61.5,17:56:00,15:26:00,10,30,-4.4,117,53.8,0.0,0.0,0.0,0.0
2019,Robert Bortuzzo,30,STL,D,42,2,4,6,12,21,2.2,2,0,0,1,4,0,0,36,5.6,551,13:07:00,43,66,0,0,,379,352,51.8,-0.7,295,290,50.4,-2.1,10.3,94.5,104.8,57.3,42.7,13:07:00,10:33:00,2,10,3.6,65,55.4,0.0,0.0,0.0,0.0
2019,Gabriel Bourque,29,WPG,LW,52,2,4,6,-1,7,0,2,0,0,0,4,0,0,33,6.1,447,08:36:00,40,125,2,3,40,312,416,42.9,-8.2,234,311,42.9,-6.8,4.9,95.6,100.5,43,57,08:36:00,08:16:00,5,14,-3.5,63,52.4,0.0,0.0,0.0,0.0
2019,Jay Bouwmeester,36,STL,D,56,1,8,9,6,20,2.4,1,0,0,0,7,0,1,53,1.9,1208,21:34:00,68,42,0,0,,769,930,45.3,-7.3,598,705,45.9,-6.1,9,93.2,102.2,41.6,58.4,21:34:00,18:34:00,11,32,-9.5,101,52.5,0.0,0.0,0.0,0.0
2019,Madison Bowey,24,DET,D,53,3,14,17,-16,34,2.3,3,0,0,0,13,1,0,70,4.3,949,17:54:00,58,53,0,0,,632,795,44.3,-2.3,489,621,44.1,-2.9,9.6,88.6,98.1,50.4,49.6,17:54:00,15:41:00,14,45,-12.1,133,52.6,0.0,0.0,0.0,0.0
2019,Johnny Boychuk,36,NYI,D,64,2,9,11,-11,14,1.7,1,1,0,0,9,0,0,96,2.1,1106,17:17:00,128,135,0,0,,869,1058,45.1,-1.9,635,773,45.1,-2.5,7,92.3,99.4,53.6,46.4,17:17:00,14:54:00,6,50,-8,212,45.3,0.0,0.0,0.0,0.0
2019,Travis Boyd,26,WSH,C,24,3,7,10,9,2,1.1,3,0,0,0,6,1,0,26,11.5,282,11:45:00,9,14,50,69,42,224,189,54.2,2.9,163,146,52.8,2.1,12.1,95.2,107.3,52.6,47.4,11:45:00,10:33:00,7,6,0.6,36,72.2,0.0,0.0,0.0,0.0
2019,Brian Boyle,35,FLA,C,39,6,9,15,-5,17,1,5,1,0,1,9,0,0,56,10.7,483,12:23:00,34,65,197,179,52.4,349,452,43.6,-6.7,269,327,45.1,-5.2,10.4,90,100.5,46.9,53.1,12:23:00,10:47:00,16,13,-2.7,100,56,0.0,0.0,0.0,0.0
2019,Tyler Bozak,33,STL,C,67,13,16,29,0,10,2.6,10,2,1,2,14,2,0,109,11.9,1026,15:19:00,33,32,363,297,55,717,702,50.5,-0.2,539,542,49.9,-0.8,7.3,92.7,100.1,50.8,49.2,15:18:00,12:07:00,29,20,5.4,158,69,3.0,0.0,3.0,0.0
2019,Erik Brannstrom,20,OTT,D,31,0,4,4,-9,16,0.1,0,0,0,0,3,1,0,38,0,460,14:51:00,36,15,0,0,,375,393,48.8,1.5,270,280,49.1,1,8.3,88.9,97.2,53.1,46.9,14:51:00,13:10:00,5,20,0,90,42.2,0.0,0.0,0.0,0.0
2019,Derick Brassard,32,NYI,C,66,10,22,32,-2,16,2.7,7,3,0,1,15,7,0,110,9.1,904,13:42:00,24,115,197,160,55.2,660,813,44.8,-2.5,491,595,45.2,-2.4,9.7,91.9,101.7,51.3,48.7,13:42:00,11:43:00,26,40,-0.4,182,60.4,1.0,0.0,1.0,0.0
2019,Jesper Bratt,21,NJD,W,60,16,16,32,-6,6,3.4,15,1,0,2,11,5,0,101,15.8,839,13:59:00,22,29,3,10,23.1,643,703,47.8,2.7,499,510,49.5,3.7,10.1,88.9,98.9,49.5,50.5,13:59:00,11:54:00,18,24,-2.8,155,65.2,1.0,1.0,0.0,100.0
2019,Justin Braun,32,PHI,D,62,3,16,19,-2,18,2.9,3,0,0,0,15,1,0,70,4.3,1071,17:16:00,84,91,0,0,,826,819,50.2,-1.7,599,611,49.5,-2.3,8.4,90,98.5,51.8,48.2,17:16:00,15:15:00,10,31,2.7,147,47.6,0.0,0.0,0.0,0.0
2019,T.J. Brodie,29,CGY,D,64,4,15,19,7,36,4.3,4,0,0,1,14,1,0,65,6.2,1309,20:27:00,87,20,0,0,,1160,1054,52.4,3.6,845,805,51.2,2.8,10,91.2,101.3,48.8,51.2,20:27:00,17:46:00,34,52,3.2,165,39.4,0.0,0.0,0.0,0.0
2019,Jonas Brodin,26,MIN,D,69,2,26,28,15,24,5.2,2,0,0,0,23,1,2,103,1.9,1487,21:33:00,112,41,0,0,,1130,1189,48.7,-1.2,860,851,50.3,0.8,10.6,91.1,101.7,47.1,52.9,21:32:00,18:53:00,14,16,6.2,194,53.1,0.0,0.0,0.0,0.0
2019,Jonny Brodzinski,26,SJS,C,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,5,0,22,07:24:00,0,3,0,1,0,21,15,58.3,-2.1,19,12,61.3,2.6,16.7,80,96.7,68.8,31.3,07:24:00,05:43:00,0,0,-0.5,6,83.3,0.0,0.0,0.0,0.0
2019,Adam Brooks,23,TOR,C,7,0,3,3,1,0,0.2,0,0,0,0,3,0,0,2,0,55,07:51:00,1,0,5,5,50,38,43,46.9,-6.6,28,32,46.7,-6.7,15.8,89.5,105.3,45.8,54.2,07:51:00,07:24:00,2,1,0.3,5,40,0.0,0.0,0.0,0.0
2019,Troy Brouwer,34,STL,RW,13,1,0,1,1,7,0,1,0,0,0,0,0,0,12,8.3,123,09:28:00,6,24,1,1,50,88,126,41.1,-8.4,66,96,40.7,-9.8,8,95.8,103.8,49.2,50.8,09:28:00,09:20:00,1,2,-1.2,21,57.1,0.0,0.0,0.0,0.0
2019,Connor Brown,26,OTT,RW,71,16,27,43,-6,24,3.4,13,3,0,1,24,1,2,173,9.2,1428,20:07:00,35,39,29,39,42.6,1049,1111,48.6,0.3,806,815,49.7,1.6,8.7,90.8,99.5,40.1,59.9,20:04:00,15:40:00,52,40,0.9,287,60.3,0.0,0.0,0.0,0.0
2019,Dustin Brown,35,LAK,RW,66,17,18,35,-1,22,3.5,16,1,0,1,14,4,0,169,10.1,1215,18:24:00,15,143,7,9,43.8,938,915,50.6,-3.3,706,701,50.2,-3.4,9.1,90.4,99.4,48.9,51.1,18:24:00,15:14:00,28,35,-3.5,292,57.9,1.0,0.0,1.0,0.0
2019,Josh Brown,26,FLA,D,56,3,5,8,1,39,1.5,3,0,0,1,5,0,0,48,6.3,751,13:25:00,53,77,0,0,,637,691,48,-1.1,482,515,48.3,-0.8,9,92.4,101.4,54,46,13:25:00,12:46:00,10,24,-1.9,97,49.5,0.0,0.0,0.0,0.0
2019,Logan Brown,21,OTT,C,23,1,7,8,0,4,0.5,0,1,0,1,5,2,0,23,4.3,270,11:45:00,11,13,55,79,41,201,220,47.7,-0.4,160,166,49.1,1,9.3,90.5,99.8,57.4,42.6,11:45:00,09:46:00,10,16,1.3,42,54.8,0.0,0.0,0.0,0.0
2019,Patrick Brown,27,VEG,C,1,1,0,1,0,0,0.2,1,0,0,0,0,0,0,2,50,10,10:04:00,0,6,0,0,,7,3,70,20,6,2,75,25,20,50,70,,,10:04:00,09:53:00,0,1,0.6,3,66.7,0.0,0.0,0.0,0.0
2019,Pavel Buchnevich,24,NYR,LW,68,16,30,46,2,24,4.1,12,4,0,1,25,5,0,148,10.8,1151,16:56:00,22,80,4,19,17.4,990,930,51.6,6.6,766,691,52.6,7.1,10.8,88.9,99.7,52.4,47.6,16:56:00,14:34:00,38,64,10.4,254,58.3,0.0,0.0,0.0,0.0
2019,Connor Bunnaman,21,PHI,F,21,1,1,2,7,2,0.2,1,0,0,0,1,0,0,18,5.6,195,09:17:00,2,29,36,60,37.5,141,151,48.3,-6.4,108,111,49.3,-5.2,12.5,96.1,108.6,50.6,49.4,09:17:00,09:06:00,1,4,1.8,22,81.8,0.0,0.0,0.0,0.0
2019,Andre Burakovsky,24,COL,LW,58,20,25,45,11,22,5.4,18,2,0,6,16,9,0,103,19.4,882,15:12:00,34,26,5,9,35.7,807,716,53,2.3,583,548,51.5,0.6,10.8,92.5,103.3,55.5,44.5,15:10:00,12:31:00,27,33,2.4,184,56,0.0,0.0,0.0,0.0
2019,Brent Burns,34,SJS,D,70,12,33,45,-22,34,6.7,7,5,0,1,20,12,1,225,5.3,1779,1900-01-01 01:25:00,115,72,0,0,,1361,1392,49.4,-1.4,977,1034,48.6,-2.2,9.7,88.7,98.4,51.9,48.1,1900-01-01 01:23:00,19:31:00,49,76,-7.6,451,49.9,1.0,0.0,1.0,0.0
2019,Will Butcher,25,NJD,D,56,4,17,21,-8,6,3.1,4,0,0,1,16,1,0,62,6.5,1003,17:55:00,75,31,0,0,,852,947,47.4,2.1,672,711,48.6,2.6,8.7,90.4,99.1,55,45,17:55:00,16:06:00,10,27,-1.6,148,41.9,0.0,0.0,0.0,0.0
2019,Paul Byron,30,MTL,C,29,4,6,10,5,4,0.9,3,0,1,0,6,0,0,29,13.8,415,14:20:00,18,42,1,5,16.7,373,325,53.4,-0.4,259,241,51.8,-2,7.4,92.7,100.1,48.4,51.6,14:20:00,12:15:00,11,10,1.2,46,63,3.0,1.0,2.0,33.3
2019,Nicholas Caamano,21,DAL,RW,12,1,1,2,2,4,0.2,1,0,0,0,1,0,0,13,7.7,120,09:58:00,3,17,1,1,50,75,92,44.9,-4.7,56,64,46.7,-3.7,7.7,95.7,103.4,47.3,52.7,09:58:00,09:48:00,1,2,-1.5,23,56.5,0.0,0.0,0.0,0.0
2019,Drake Caggiula,25,CHI,LW,40,9,6,15,-3,32,1.5,8,1,0,0,5,0,1,56,16.1,473,11:49:00,16,81,4,10,28.6,413,432,48.9,-0.2,311,328,48.7,0.1,10.5,89.3,99.8,50.6,49.4,11:49:00,0.4583333333333333,19,5,-1.6,85,65.9,0.0,0.0,0.0,0.0
2019,Matt Calvert,30,COL,LW,50,12,13,25,13,39,3,9,0,3,1,12,0,1,89,13.5,705,14:05:00,22,58,12,14,46.2,591,524,53,2.4,437,389,52.9,2.6,8.2,92.4,100.6,44.8,55.2,14:05:00,11:36:00,21,13,6.4,141,63.1,0.0,0.0,0.0,0.0
2019,Kyle Capobianco,22,ARI,D,9,1,0,1,-1,2,0.3,1,0,0,0,0,0,0,10,10,133,14:46:00,10,14,0,0,,113,117,49.1,-2.9,75,86,46.6,-5.1,6.9,91.8,98.7,44.6,55.4,14:46:00,13:47:00,1,4,-0.5,19,52.6,0.0,0.0,0.0,0.0
2019,Paul Carey,31,BOS,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,6,06:22:00,1,0,0,0,,1,7,12.5,-30.9,1,6,14.3,-31.5,,80,,75,25,06:22:00,05:51:00,0,0,-0.4,0,,0.0,0.0,0.0,0.0
2019,Brandon Carlo,23,BOS,D,67,4,15,19,16,33,4.7,4,0,0,0,15,0,0,111,3.6,1372,20:29:00,76,126,0,0,,1025,995,50.7,0.2,783,782,50,-0.9,8.7,93.2,102,52.6,47.4,20:28:00,17:06:00,31,32,-1.1,180,61.7,0.0,0.0,0.0,0.0
2019,John Carlson,30,WSH,D,69,15,60,75,12,26,10.7,13,2,0,6,36,24,0,189,7.9,1700,1900-01-01 00:38:00,108,55,0,1,0,1368,1248,52.3,0.3,1045,950,52.4,0.6,12.3,90.1,102.4,51.4,48.6,1900-01-01 00:38:00,18:56:00,42,80,1.6,369,51.2,1.0,0.0,1.0,0.0
2019,Gabriel Carlsson,23,CBJ,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,0,3,0,65,10:53:00,0,5,0,0,,41,55,42.7,-3.5,31,37,45.6,-3.3,3.8,93.1,96.9,46.8,53.2,10:53:00,10:16:00,0,3,0.3,7,42.9,0.0,0.0,0.0,0.0
2019,Lucas Carlsson,22,CHI,D,6,0,1,1,3,0,0.4,0,0,0,0,1,0,0,3,0,85,14:08:00,6,11,0,0,,68,78,46.6,-5.5,55,58,48.7,-2.1,15.6,93.3,108.9,39,61,14:08:00,13:34:00,1,0,0.4,9,33.3,0.0,0.0,0.0,0.0
2019,Ryan Carpenter,29,CHI,C,69,3,12,15,-6,28,-0.1,2,0,1,0,10,0,2,80,3.8,971,14:04:00,48,117,263,347,43.1,681,762,47.2,-2.2,516,562,47.9,-0.8,6,92.1,98.2,41.5,58.5,14:04:00,11:21:00,30,29,-5.4,127,63,0.0,0.0,0.0,0.0
2019,Daniel Carr,28,NSH,LW,11,1,0,1,-5,4,-0.2,1,0,0,0,0,0,0,14,7.1,114,10:20:00,2,10,0,1,0,85,108,44,-7.9,63,80,44.1,-8.1,8.2,84.2,92.4,57.1,42.9,10:20:00,09:42:00,8,1,-1.3,22,63.6,1.0,1.0,0.0,100.0
2019,Connor Carrick,25,NJD,D,29,1,5,6,-6,17,0.8,1,0,0,1,5,0,0,25,4,418,14:25:00,39,27,0,0,,300,443,40.4,-4.8,224,340,39.7,-5.6,8.9,91.6,100.4,41.5,58.5,14:25:00,13:47:00,5,12,-2.7,51,49,0.0,0.0,0.0,0.0
2019,Sam Carrick,27,ANA,C,9,1,1,2,-3,0,0,0,0,1,0,1,0,0,16,6.3,124,13:46:00,8,13,33,39,45.8,98,81,54.7,9.2,76,59,56.3,12.1,5.7,86,91.7,52.8,47.2,13:46:00,12:08:00,1,5,0,26,61.5,0.0,0.0,0.0,0.0
2019,Trevor Carrick,25,SJS,D,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,17,05:47:00,0,1,0,0,,9,12,42.9,-15,4,10,28.6,-24.8,0,100,100,85.7,14.3,05:47:00,04:49:00,0,2,-0.3,3,33.3,0.0,0.0,0.0,0.0
2019,Alexandre Carrier,23,NSH,D,3,0,0,0,2,2,0.2,0,0,0,0,0,0,0,4,0,32,10:47:00,0,3,0,0,,39,24,61.9,18.6,31,19,62,19.1,9.1,100,109.1,57.7,42.3,10:47:00,10:41:00,0,0,1.5,4,100,0.0,0.0,0.0,0.0
2019,William Carrier,25,VEG,LW,71,7,12,19,0,39,1.4,7,0,0,1,12,0,0,99,7.1,701,09:52:00,11,213,9,5,64.3,679,584,53.8,-0.9,517,435,54.3,-0.5,7.6,91.5,99.1,58,42,09:52:00,09:44:00,22,8,9.1,158,62.7,0.0,0.0,0.0,0.0
2019,Jeff Carter,35,LAK,C,60,17,10,27,-21,36,2.2,14,3,0,7,8,2,0,182,9.3,1016,16:56:00,23,66,382,364,51.2,897,779,53.5,-0.7,680,600,53.1,-0.9,6.4,88.1,94.5,51.4,48.6,16:56:00,13:42:00,13,20,0,292,62.3,0.0,0.0,0.0,0.0
2019,Colby Cave,25,EDM,C,11,1,0,1,-3,4,-0.1,1,0,0,0,0,0,0,5,20,106,09:39:00,3,17,36,41,46.8,63,84,42.9,-3.2,45,54,45.5,0.3,2.9,89.5,92.3,10,90,09:39:00,08:43:00,3,1,-0.1,12,41.7,0.0,0.0,0.0,0.0
2019,Cody Ceci,26,TOR,D,56,1,7,8,7,20,1.9,1,0,0,1,7,0,0,48,2.1,1150,20:32:00,79,92,0,0,,918,932,49.6,-4.1,674,716,48.5,-4.6,9.1,93.1,102.1,45.2,54.8,20:32:00,17:19:00,13,30,0.6,117,41,0.0,0.0,0.0,0.0
2019,Peter Cehlarik,24,BOS,LW,3,0,1,1,-1,2,0,0,0,0,0,1,0,0,0,,34,11:16:00,2,2,1,1,50,40,23,63.5,11.6,28,13,68.3,15.5,5,83.3,88.3,80,20,11:16:00,10:26:00,3,1,0.3,2,0,0.0,0.0,0.0,0.0
2019,Erik Cernak,22,TBL,D,67,5,7,12,11,59,3.2,5,0,0,1,7,0,0,125,4,1270,18:57:00,97,172,0,0,,942,923,50.5,-2.7,710,705,50.2,-2,9.6,91.9,101.5,47.2,52.8,18:57:00,15:34:00,18,28,-1.3,206,60.7,0.0,0.0,0.0,0.0
2019,Thomas Chabot,23,OTT,D,71,6,33,39,-18,42,4.6,6,0,0,0,22,11,0,186,3.2,1846,1900-01-01 02:00:00,85,79,0,0,,1587,1557,50.5,3.9,1177,1191,49.7,2,7.9,90.2,98.1,48,52,1900-01-01 01:59:00,22:14:00,42,87,1.3,391,47.6,0.0,0.0,0.0,0.0
2019,Michael Chaput,27,ARI,C,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0,20,10:01:00,2,3,7,6,53.8,17,15,53.1,1.4,14,9,60.9,8.7,0,33.3,33.3,33.3,66.7,10:01:00,09:17:00,0,1,0.5,2,100,0.0,0.0,0.0,0.0
2019,Zdeno Chara,42,BOS,D,68,5,9,14,26,60,5.1,5,0,0,2,9,0,0,86,5.8,1429,21:01:00,101,78,0,0,,1012,1164,46.5,-6.5,793,887,47.2,-5.6,10.9,93.9,104.8,35.7,64.3,21:01:00,17:27:00,26,52,-4.6,155,55.5,0.0,0.0,0.0,0.0
2019,Ben Chiarot,28,MTL,D,69,9,12,21,5,61,4.9,9,0,0,3,12,0,0,130,6.9,1596,23:08:00,128,152,0,0,,1482,1244,54.4,-0.5,1092,926,54.1,-0.1,8,90.9,98.9,49.3,50.7,23:08:00,19:40:00,18,86,11.9,294,44.2,0.0,0.0,0.0,0.0
2019,Alex Chiasson,29,EDM,RW,65,11,13,24,-3,42,2.2,5,6,0,3,6,7,0,97,11.3,853,13:07:00,15,56,0,4,0,638,636,50.1,2.8,449,471,48.8,0.6,6.8,94.4,101.2,50.9,49.1,13:07:00,10:48:00,14,20,-0.5,158,61.4,0.0,0.0,0.0,0.0
2019,Andrei Chibisov,26,WPG,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,07:27:00,1,1,0,0,,7,14,33.3,-17.4,7,11,38.9,-10.8,0,100,100,50,50,07:27:00,07:27:00,0,0,-0.2,1,100,0.0,0.0,0.0,0.0
2019,Filip Chlapik,22,OTT,C,31,3,3,6,-7,10,0.2,3,0,0,1,3,0,0,27,11.1,272,08:46:00,11,71,12,19,38.7,215,199,51.9,4.8,169,141,54.5,6.6,7.5,86.6,94.1,54.9,45.1,08:46:00,08:32:00,8,6,-0.9,51,52.9,0.0,0.0,0.0,0.0
2019,Dennis Cholowski,21,DET,D,36,2,6,8,-26,6,0.1,1,1,0,1,2,4,0,51,3.9,692,19:13:00,35,15,0,0,,519,575,47.4,0.6,401,446,47.3,0.4,4.6,89,93.6,55,45,19:13:00,16:20:00,4,21,-1.9,101,50.5,0.0,0.0,0.0,0.0
2019,Jakob Chychrun,21,ARI,D,63,12,14,26,4,38,6,7,5,0,2,11,3,0,149,8.1,1413,22:26:00,95,75,0,0,,1137,1135,50,3,856,825,50.9,4.2,8.3,91.5,99.9,49.6,50.4,22:26:00,18:24:00,27,52,1.7,309,48.2,0.0,0.0,0.0,0.0
2019,Filip Chytil,20,NYR,C,60,14,9,23,-7,10,1.8,13,1,0,2,7,2,0,114,12.3,890,14:50:00,31,13,198,317,38.4,747,821,47.6,0.6,571,626,47.7,-0.2,7.5,91.9,99.5,53.9,46.1,14:50:00,13:30:00,33,33,-1.7,175,65.1,0.0,0.0,0.0,0.0
2019,Anthony Cirelli,22,TBL,C,68,16,28,44,28,30,4.7,14,1,1,3,23,4,1,113,14.2,1255,18:28:00,47,89,434,480,47.5,939,846,52.6,0.8,698,634,52.4,1.4,12.5,92.9,105.4,48.1,51.9,18:28:00,14:25:00,53,24,9.9,207,54.6,0.0,0.0,0.0,0.0
2019,Casey Cizikas,28,NYI,C,48,10,4,14,12,41,1.8,7,0,3,1,2,0,2,67,14.9,686,14:18:00,39,133,368,320,53.5,451,515,46.7,-0.4,331,365,47.6,0.1,7.6,94.9,102.5,36.8,63.2,14:18:00,11:37:00,38,28,3.3,114,58.8,1.0,0.0,1.0,0.0
2019,Fredrik Claesson,27,NJD,D,5,1,1,2,1,0,0.5,1,0,0,0,1,0,0,1,100,72,14:29:00,7,5,0,0,,54,71,43.2,-1.5,44,53,45.4,1,11.8,92.5,104.3,35.5,64.5,14:29:00,13:40:00,1,1,1.4,2,50,0.0,0.0,0.0,0.0
2019,Kale Clague,21,LAK,D,4,0,0,0,-3,2,-0.1,0,0,0,0,0,0,0,2,0,58,14:34:00,4,1,0,0,,51,56,47.7,-11.3,41,46,47.1,-7.3,3.2,89.5,92.7,48.7,51.3,14:34:00,14:18:00,0,1,-0.9,6,33.3,0.0,0.0,0.0,0.0
2019,Kyle Clifford,29,TOT,LW,69,7,10,17,-7,68,1,7,0,0,0,10,0,0,110,6.4,772,11:11:00,15,133,6,4,60,743,664,52.8,-0.2,569,507,52.9,-0.2,7,90.6,97.6,52,48,11:11:00,10:57:00,11,17,2.4,188,58.5,0.0,0.0,0.0,0.0
2019,Kyle Clifford,29,LAK,LW,53,6,8,14,-6,45,0.9,6,0,0,0,8,0,0,89,6.7,619,11:41:00,12,90,6,3,66.7,743,664,52.8,-0.2,569,507,52.9,-0.2,7,90.6,97.6,52,48,11:11:00,10:57:00,11,17,2.4,188,58.5,0.0,0.0,0.0,0.0
2019,Kyle Clifford,29,TOR,LW,16,1,2,3,-1,23,0.1,1,0,0,0,2,0,0,21,4.8,153,09:33:00,3,43,0,1,0,743,664,52.8,-0.2,569,507,52.9,-0.2,7,90.6,97.6,52,48,11:11:00,10:57:00,11,17,2.4,188,58.5,0.0,0.0,0.0,0.0
2019,Connor Clifton,24,BOS,D,31,2,0,2,4,12,1.1,2,0,0,0,0,0,0,20,10,447,14:25:00,33,90,0,0,,345,403,46.1,-4.1,250,307,44.9,-5.7,9.7,93.8,103.6,53.5,46.5,14:25:00,13:49:00,12,7,-1.9,54,37,0.0,0.0,0.0,0.0
2019,Cal Clutterbuck,32,NYI,RW,37,3,4,7,6,22,0.5,2,0,1,0,3,0,1,35,8.6,497,13:25:00,38,127,4,5,44.4,286,400,41.7,-6,222,290,43.4,-4.4,8.6,95.1,103.7,41.3,58.8,13:25:00,11:03:00,12,21,-1.6,55,63.6,0.0,0.0,0.0,0.0
2019,Braydon Coburn,34,TBL,D,40,1,3,4,5,16,1.2,1,0,0,0,3,0,0,44,2.3,562,14:03:00,28,59,0,0,,499,479,51,0.2,360,375,49,-1.4,10.9,91.8,102.7,48.6,51.4,14:01:00,12:41:00,3,5,0.8,95,46.3,0.0,0.0,0.0,0.0
2019,Andrew Cogliano,32,DAL,LW,68,3,11,14,2,30,0.6,3,0,0,0,11,0,0,68,4.4,848,12:28:00,31,86,17,20,45.9,632,633,50,0.5,450,471,48.9,-0.5,6.1,93.8,99.9,39.4,60.6,12:28:00,10:48:00,24,20,-2.2,105,64.8,0.0,0.0,0.0,0.0
2019,Ian Cole,30,COL,D,65,4,22,26,21,36,5.1,4,0,0,1,22,0,0,92,4.3,1150,17:42:00,122,83,0,0,,991,936,51.4,0,737,656,52.9,2.4,9.9,92.7,102.6,38.2,61.8,17:40:00,15:00:00,18,37,6.1,191,48.2,0.0,0.0,0.0,0.0
2019,Blake Coleman,28,TOT,C,66,21,11,32,0,56,3.7,17,1,3,2,8,2,1,200,10.5,1103,16:43:00,46,191,47,102,31.5,820,853,49,2.5,626,631,49.8,2.7,9,90,99,44.3,55.7,16:43:00,13:16:00,48,21,-2.7,306,65.4,0.0,0.0,0.0,0.0
2019,Blake Coleman,28,NJD,C,57,21,10,31,-2,40,3.8,17,1,3,2,7,2,1,182,11.5,971,17:02:00,40,166,46,98,31.9,820,853,49,2.5,626,631,49.8,2.7,9,90,99,44.3,55.7,16:43:00,13:16:00,48,21,-2.7,306,65.4,0.0,0.0,0.0,0.0
2019,Blake Coleman,28,TBL,C,9,0,1,1,2,16,-0.1,0,0,0,0,1,0,0,18,0,132,14:42:00,6,25,1,4,20,820,853,49,2.5,626,631,49.8,2.7,9,90,99,44.3,55.7,16:43:00,13:16:00,48,21,-2.7,306,65.4,0.0,0.0,0.0,0.0
2019,Blake Comeau,33,DAL,RW,55,8,8,16,-6,36,1.1,7,0,1,2,7,0,1,74,10.8,822,14:56:00,24,107,42,54,43.8,586,615,48.8,-1,403,452,47.1,-3.1,5.9,92,97.9,34.9,65.1,14:56:00,12:33:00,21,27,-3.1,121,61.2,0.0,0.0,0.0,0.0
2019,J.T. Compher,24,COL,LW,67,11,20,31,9,18,2.6,10,1,0,3,13,4,3,106,10.4,1122,16:45:00,60,36,341,374,47.7,754,822,47.8,-4.8,544,598,47.6,-4.7,11,92.2,103.2,46.2,53.8,16:45:00,12:18:00,22,21,0.7,179,59.2,0.0,0.0,0.0,0.0
2019,Max Comtois,21,ANA,LW,29,5,6,11,-4,24,0.9,3,2,0,0,5,1,0,32,15.6,405,13:58:00,8,61,3,13,18.8,258,345,42.8,-6.2,205,268,43.3,-5.2,8.2,91.6,99.8,51.7,48.3,13:58:00,11:25:00,5,19,-3,72,44.4,4.0,2.0,2.0,50.0
2019,Cory Conacher,30,TBL,LW,4,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,5,0,44,11:05:00,1,3,0,0,,43,40,51.8,-1.2,31,30,50.8,-1.9,9.1,87,96,59.3,40.7,11:05:00,10:12:00,5,1,-0.5,11,45.5,0.0,0.0,0.0,0.0
2019,Kevin Connauton,29,COL,D,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0,62,15:30:00,6,6,0,0,,50,49,50.5,-9.3,35,36,49.3,-10.3,0,90.5,90.5,50,50,15:30:00,14:12:00,0,0,0.3,12,33.3,0.0,0.0,0.0,0.0
2019,Brett Connolly,27,FLA,RW,69,19,14,33,-3,26,3.3,15,4,0,3,12,2,0,117,16.2,1000,14:30:00,17,56,6,11,35.3,843,769,52.3,3.5,624,555,52.9,3.9,9.1,90.6,99.7,59.6,40.4,14:30:00,0.5416666666666666,28,22,-1.6,193,60.6,0.0,0.0,0.0,0.0
2019,Kyle Connor,23,WPG,LW,71,38,35,73,4,34,8.7,28,9,1,7,26,8,1,239,15.9,1497,21:05:00,17,18,2,11,15.4,1167,1182,49.7,1,878,947,48.1,0.2,10.9,90.2,101.1,59.3,40.7,21:05:00,16:43:00,43,39,-8.5,369,64.8,5.0,2.0,3.0,40.0
2019,Andrew Copp,25,WPG,C,63,10,16,26,-3,10,1.6,9,1,0,5,13,0,3,121,8.3,1115,17:42:00,27,59,310,275,53,857,820,51.1,2.2,625,642,49.3,1.2,6.7,91.9,98.6,50.5,49.5,17:42:00,14:13:00,38,27,-8.3,203,59.6,0.0,0.0,0.0,0.0
